ID,Producer_v,Year_v,Ratings Average,Reviews Count,Type,WineType,Producer/Year
1232408,Le Ragose,1999,4.2,17,,amarone della valpolicella classico,Le Ragose 1999
1282339,Le Ragose,1998,4.1,15,,amarone della valpolicella classico,Le Ragose 1998
1218628,Le Ragose,1997,4.1,31,,amarone della valpolicella classico,Le Ragose 1997
162954732,Le Ragose,2020,4.1,16,,amarone della valpolicella classico,Le Ragose 2020
160206172,Le Ragose,2019,4.2,25,,amarone della valpolicella classico,Le Ragose 2019
156378455,Le Ragose,2018,4.3,61,,amarone della valpolicella classico,Le Ragose 2018
151036704,Le Ragose,2017,4.1,45,,amarone della valpolicella classico,Le Ragose 2017
88299159,Le Ragose,2016,4.1,104,,amarone della valpolicella classico,Le Ragose 2016
14915647,Le Ragose,2015,4.3,103,best_user_rated,amarone della valpolicella classico,Le Ragose 2015
5999805,Le Ragose,2014,3.9,75,,amarone della valpolicella classico,Le Ragose 2014
3602422,Le Ragose,2013,3.9,84,,amarone della valpolicella classico,Le Ragose 2013
1679573,Le Ragose,2012,3.9,91,,amarone della valpolicella classico,Le Ragose 2012
1194001,Le Ragose,2011,4.0,160,,amarone della valpolicella classico,Le Ragose 2011
1404624,Le Ragose,2010,4.0,206,,amarone della valpolicella classico,Le Ragose 2010
1354323,Le Ragose,2009,4.1,255,critic_favorite,amarone della valpolicella classico,Le Ragose 2009
1191884,Le Ragose,2008,4.2,316,,amarone della valpolicella classico,Le Ragose 2008
1228369,Le Ragose,2007,4.2,309,most_user_rated,amarone della valpolicella classico,Le Ragose 2007
1175174,Le Ragose,2006,4.3,284,top_ranked,amarone della valpolicella classico,Le Ragose 2006
1178940,Le Ragose,2005,4.2,92,,amarone della valpolicella classico,Le Ragose 2005
1175173,Le Ragose,2004,4.1,60,,amarone della valpolicella classico,Le Ragose 2004
1195062,Le Ragose,2003,4.1,51,,amarone della valpolicella classico,Le Ragose 2003
1255266,Le Ragose,2002,4.0,10,,amarone della valpolicella classico,Le Ragose 2002
1275756,Le Ragose,2001,4.1,25,,amarone della valpolicella classico,Le Ragose 2001
1229859,Le Ragose,2000,4.1,17,,amarone della valpolicella classico,Le Ragose 2000
1232408,Le Ragose,1999,4.2,17,,amarone della valpolicella classico,Le Ragose 1999
1282339,Le Ragose,1998,4.1,15,,amarone della valpolicella classico,Le Ragose 1998
1218628,Le Ragose,1997,4.1,31,,amarone della valpolicella classico,Le Ragose 1997
154636430,Le Salette,2017,4.6,13,,amarone della valpolicella classico,Le Salette 2017
90510937,Le Salette,2016,4.5,25,,amarone della valpolicella classico,Le Salette 2016
78937011,Le Salette,2015,4.5,62,,amarone della valpolicella classico,Le Salette 2015
26351046,Le Salette,2013,4.6,29,price_qpr,amarone della valpolicella classico,Le Salette 2013
3800375,Le Salette,2012,4.5,57,critic_favorite,amarone della valpolicella classico,Le Salette 2012
5066008,Le Salette,2011,4.6,61,best_user_rated,amarone della valpolicella classico,Le Salette 2011
3182429,Le Salette,2010,4.3,58,most_user_rated,amarone della valpolicella classico,Le Salette 2010
2436650,Le Salette,2009,4.4,25,,amarone della valpolicella classico,Le Salette 2009
1623425,Le Salette,2008,4.4,42,,amarone della valpolicella classico,Le Salette 2008
1529658,Le Salette,2007,4.3,67,,amarone della valpolicella classico,Le Salette 2007
90533,Le Salette,2006,4.6,27,top_ranked,amarone della valpolicella classico,Le Salette 2006
1671798,Le Salette,2005,4.4,24,,amarone della valpolicella classico,Le Salette 2005
1740824,Le Salette,2001,4.5,6,,amarone della valpolicella classico,Le Salette 2001
154636430,Le Salette,2017,4.6,13,,amarone della valpolicella classico,Le Salette 2017
90510937,Le Salette,2016,4.5,25,,amarone della valpolicella classico,Le Salette 2016
78937011,Le Salette,2015,4.5,62,,amarone della valpolicella classico,Le Salette 2015
26351046,Le Salette,2013,4.6,29,price_qpr,amarone della valpolicella classico,Le Salette 2013
3800375,Le Salette,2012,4.5,57,critic_favorite,amarone della valpolicella classico,Le Salette 2012
5066008,Le Salette,2011,4.6,61,best_user_rated,amarone della valpolicella classico,Le Salette 2011
3182429,Le Salette,2010,4.3,58,most_user_rated,amarone della valpolicella classico,Le Salette 2010
2436650,Le Salette,2009,4.4,25,,amarone della valpolicella classico,Le Salette 2009
1623425,Le Salette,2008,4.4,42,,amarone della valpolicella classico,Le Salette 2008
1529658,Le Salette,2007,4.3,67,,amarone della valpolicella classico,Le Salette 2007
90533,Le Salette,2006,4.6,27,top_ranked,amarone della valpolicella classico,Le Salette 2006
1671798,Le Salette,2005,4.4,24,,amarone della valpolicella classico,Le Salette 2005
1740824,Le Salette,2001,4.5,6,,amarone della valpolicella classico,Le Salette 2001
154636430,Le Salette,2017,4.6,13,,amarone della valpolicella classico,Le Salette 2017
90510937,Le Salette,2016,4.5,25,,amarone della valpolicella classico,Le Salette 2016
78937011,Le Salette,2015,4.5,62,,amarone della valpolicella classico,Le Salette 2015
26351046,Le Salette,2013,4.6,29,price_qpr,amarone della valpolicella classico,Le Salette 2013
3800375,Le Salette,2012,4.5,57,critic_favorite,amarone della valpolicella classico,Le Salette 2012
5066008,Le Salette,2011,4.6,61,best_user_rated,amarone della valpolicella classico,Le Salette 2011
3182429,Le Salette,2010,4.3,58,most_user_rated,amarone della valpolicella classico,Le Salette 2010
2436650,Le Salette,2009,4.4,25,,amarone della valpolicella classico,Le Salette 2009
1623425,Le Salette,2008,4.4,42,,amarone della valpolicella classico,Le Salette 2008
1529658,Le Salette,2007,4.3,67,,amarone della valpolicella classico,Le Salette 2007
90533,Le Salette,2006,4.6,27,top_ranked,amarone della valpolicella classico,Le Salette 2006
1671798,Le Salette,2005,4.4,24,,amarone della valpolicella classico,Le Salette 2005
1740824,Le Salette,2001,4.5,6,,amarone della valpolicella classico,Le Salette 2001
154636430,Le Salette,2017,4.6,13,,amarone della valpolicella classico,Le Salette 2017
90510937,Le Salette,2016,4.5,25,,amarone della valpolicella classico,Le Salette 2016
78937011,Le Salette,2015,4.5,62,,amarone della valpolicella classico,Le Salette 2015
26351046,Le Salette,2013,4.6,29,price_qpr,amarone della valpolicella classico,Le Salette 2013
3800375,Le Salette,2012,4.5,57,critic_favorite,amarone della valpolicella classico,Le Salette 2012
5066008,Le Salette,2011,4.6,61,best_user_rated,amarone della valpolicella classico,Le Salette 2011
3182429,Le Salette,2010,4.3,58,most_user_rated,amarone della valpolicella classico,Le Salette 2010
2436650,Le Salette,2009,4.4,25,,amarone della valpolicella classico,Le Salette 2009
1623425,Le Salette,2008,4.4,42,,amarone della valpolicella classico,Le Salette 2008
1529658,Le Salette,2007,4.3,67,,amarone della valpolicella classico,Le Salette 2007
90533,Le Salette,2006,4.6,27,top_ranked,amarone della valpolicella classico,Le Salette 2006
1671798,Le Salette,2005,4.4,24,,amarone della valpolicella classico,Le Salette 2005
1740824,Le Salette,2001,4.5,6,,amarone della valpolicella classico,Le Salette 2001
154636430,Le Salette,2017,4.6,13,,amarone della valpolicella classico,Le Salette 2017
90510937,Le Salette,2016,4.5,25,,amarone della valpolicella classico,Le Salette 2016
78937011,Le Salette,2015,4.5,62,,amarone della valpolicella classico,Le Salette 2015
26351046,Le Salette,2013,4.6,29,price_qpr,amarone della valpolicella classico,Le Salette 2013
3800375,Le Salette,2012,4.5,57,critic_favorite,amarone della valpolicella classico,Le Salette 2012
5066008,Le Salette,2011,4.6,61,best_user_rated,amarone della valpolicella classico,Le Salette 2011
3182429,Le Salette,2010,4.3,58,most_user_rated,amarone della valpolicella classico,Le Salette 2010
2436650,Le Salette,2009,4.4,25,,amarone della valpolicella classico,Le Salette 2009
1623425,Le Salette,2008,4.4,42,,amarone della valpolicella classico,Le Salette 2008
1529658,Le Salette,2007,4.3,67,,amarone della valpolicella classico,Le Salette 2007
90533,Le Salette,2006,4.6,27,top_ranked,amarone della valpolicella classico,Le Salette 2006
1671798,Le Salette,2005,4.4,24,,amarone della valpolicella classico,Le Salette 2005
1740824,Le Salette,2001,4.5,6,,amarone della valpolicella classico,Le Salette 2001
162931177,Roar,2020,4.1,112,,amarone della valpolicella classico,Roar 2020
159366306,Roar,2019,4.1,177,,amarone della valpolicella classico,Roar 2019
156604473,Roar,2018,4.1,412,,amarone della valpolicella classico,Roar 2018
151814168,Roar,2017,4.1,593,,amarone della valpolicella classico,Roar 2017
134165783,Roar,2016,4.2,943,top_ranked,amarone della valpolicella classico,Roar 2016
14257839,Roar,2015,4.1,1177,most_user_rated,amarone della valpolicella classico,Roar 2015
4184496,Roar,2014,4.1,674,,amarone della valpolicella classico,Roar 2014
2690667,Roar,2013,4.0,1022,,amarone della valpolicella classico,Roar 2013
1910470,Roar,2012,4.0,588,,amarone della valpolicella classico,Roar 2012
1227711,Roar,2011,4.0,715,,amarone della valpolicella classico,Roar 2011
1301676,Roar,2010,4.1,806,,amarone della valpolicella classico,Roar 2010
1238972,Roar,2009,4.0,264,,amarone della valpolicella classico,Roar 2009
1173266,Roar,2008,4.1,261,,amarone della valpolicella classico,Roar 2008
1176892,Roar,2007,4.0,77,,amarone della valpolicella classico,Roar 2007
1230386,Roar,2006,3.9,57,,amarone della valpolicella classico,Roar 2006
1235141,Roar,2005,4.0,26,,amarone della valpolicella classico,Roar 2005
1181677,Roar,2004,4.2,37,,amarone della valpolicella classico,Roar 2004
1254459,Roar,2003,4.1,29,,amarone della valpolicella classico,Roar 2003
1196821,Roar,2002,4.3,7,best_user_rated,amarone della valpolicella classico,Roar 2002
1237742,Roar,2001,4.1,18,,amarone della valpolicella classico,Roar 2001
1310044,Roar,2000,3.9,19,,amarone della valpolicella classico,Roar 2000
162931177,Roar,2020,4.1,112,,amarone della valpolicella classico,Roar 2020
159366306,Roar,2019,4.1,177,,amarone della valpolicella classico,Roar 2019
156604473,Roar,2018,4.1,412,,amarone della valpolicella classico,Roar 2018
151814168,Roar,2017,4.1,593,,amarone della valpolicella classico,Roar 2017
134165783,Roar,2016,4.2,943,top_ranked,amarone della valpolicella classico,Roar 2016
14257839,Roar,2015,4.1,1177,most_user_rated,amarone della valpolicella classico,Roar 2015
4184496,Roar,2014,4.1,674,,amarone della valpolicella classico,Roar 2014
2690667,Roar,2013,4.0,1022,,amarone della valpolicella classico,Roar 2013
1910470,Roar,2012,4.0,588,,amarone della valpolicella classico,Roar 2012
1227711,Roar,2011,4.0,715,,amarone della valpolicella classico,Roar 2011
1301676,Roar,2010,4.1,806,,amarone della valpolicella classico,Roar 2010
1238972,Roar,2009,4.0,264,,amarone della valpolicella classico,Roar 2009
1173266,Roar,2008,4.1,261,,amarone della valpolicella classico,Roar 2008
1176892,Roar,2007,4.0,77,,amarone della valpolicella classico,Roar 2007
1230386,Roar,2006,3.9,57,,amarone della valpolicella classico,Roar 2006
1235141,Roar,2005,4.0,26,,amarone della valpolicella classico,Roar 2005
1181677,Roar,2004,4.2,37,,amarone della valpolicella classico,Roar 2004
1254459,Roar,2003,4.1,29,,amarone della valpolicella classico,Roar 2003
1196821,Roar,2002,4.3,7,best_user_rated,amarone della valpolicella classico,Roar 2002
1237742,Roar,2001,4.1,18,,amarone della valpolicella classico,Roar 2001
1310044,Roar,2000,3.9,19,,amarone della valpolicella classico,Roar 2000
162931177,Roar,2020,4.1,112,,amarone della valpolicella classico,Roar 2020
159366306,Roar,2019,4.1,177,,amarone della valpolicella classico,Roar 2019
156604473,Roar,2018,4.1,412,,amarone della valpolicella classico,Roar 2018
151814168,Roar,2017,4.1,593,,amarone della valpolicella classico,Roar 2017
134165783,Roar,2016,4.2,943,top_ranked,amarone della valpolicella classico,Roar 2016
14257839,Roar,2015,4.1,1177,most_user_rated,amarone della valpolicella classico,Roar 2015
4184496,Roar,2014,4.1,674,,amarone della valpolicella classico,Roar 2014
2690667,Roar,2013,4.0,1022,,amarone della valpolicella classico,Roar 2013
1910470,Roar,2012,4.0,588,,amarone della valpolicella classico,Roar 2012
1227711,Roar,2011,4.0,715,,amarone della valpolicella classico,Roar 2011
1301676,Roar,2010,4.1,806,,amarone della valpolicella classico,Roar 2010
1238972,Roar,2009,4.0,264,,amarone della valpolicella classico,Roar 2009
1173266,Roar,2008,4.1,261,,amarone della valpolicella classico,Roar 2008
1176892,Roar,2007,4.0,77,,amarone della valpolicella classico,Roar 2007
1230386,Roar,2006,3.9,57,,amarone della valpolicella classico,Roar 2006
1235141,Roar,2005,4.0,26,,amarone della valpolicella classico,Roar 2005
1181677,Roar,2004,4.2,37,,amarone della valpolicella classico,Roar 2004
1254459,Roar,2003,4.1,29,,amarone della valpolicella classico,Roar 2003
1196821,Roar,2002,4.3,7,best_user_rated,amarone della valpolicella classico,Roar 2002
1237742,Roar,2001,4.1,18,,amarone della valpolicella classico,Roar 2001
1310044,Roar,2000,3.9,19,,amarone della valpolicella classico,Roar 2000
162931177,Roar,2020,4.1,112,,amarone della valpolicella classico,Roar 2020
159366306,Roar,2019,4.1,177,,amarone della valpolicella classico,Roar 2019
156604473,Roar,2018,4.1,412,,amarone della valpolicella classico,Roar 2018
151814168,Roar,2017,4.1,593,,amarone della valpolicella classico,Roar 2017
134165783,Roar,2016,4.2,943,top_ranked,amarone della valpolicella classico,Roar 2016
14257839,Roar,2015,4.1,1177,most_user_rated,amarone della valpolicella classico,Roar 2015
4184496,Roar,2014,4.1,674,,amarone della valpolicella classico,Roar 2014
2690667,Roar,2013,4.0,1022,,amarone della valpolicella classico,Roar 2013
1910470,Roar,2012,4.0,588,,amarone della valpolicella classico,Roar 2012
1227711,Roar,2011,4.0,715,,amarone della valpolicella classico,Roar 2011
1301676,Roar,2010,4.1,806,,amarone della valpolicella classico,Roar 2010
1238972,Roar,2009,4.0,264,,amarone della valpolicella classico,Roar 2009
1173266,Roar,2008,4.1,261,,amarone della valpolicella classico,Roar 2008
1176892,Roar,2007,4.0,77,,amarone della valpolicella classico,Roar 2007
1230386,Roar,2006,3.9,57,,amarone della valpolicella classico,Roar 2006
1235141,Roar,2005,4.0,26,,amarone della valpolicella classico,Roar 2005
1181677,Roar,2004,4.2,37,,amarone della valpolicella classico,Roar 2004
1254459,Roar,2003,4.1,29,,amarone della valpolicella classico,Roar 2003
1196821,Roar,2002,4.3,7,best_user_rated,amarone della valpolicella classico,Roar 2002
1237742,Roar,2001,4.1,18,,amarone della valpolicella classico,Roar 2001
1310044,Roar,2000,3.9,19,,amarone della valpolicella classico,Roar 2000
162931177,Roar,2020,4.1,112,,amarone della valpolicella classico,Roar 2020
159366306,Roar,2019,4.1,177,,amarone della valpolicella classico,Roar 2019
156604473,Roar,2018,4.1,412,,amarone della valpolicella classico,Roar 2018
151814168,Roar,2017,4.1,593,,amarone della valpolicella classico,Roar 2017
134165783,Roar,2016,4.2,943,top_ranked,amarone della valpolicella classico,Roar 2016
14257839,Roar,2015,4.1,1177,most_user_rated,amarone della valpolicella classico,Roar 2015
4184496,Roar,2014,4.1,674,,amarone della valpolicella classico,Roar 2014
2690667,Roar,2013,4.0,1022,,amarone della valpolicella classico,Roar 2013
1910470,Roar,2012,4.0,588,,amarone della valpolicella classico,Roar 2012
1227711,Roar,2011,4.0,715,,amarone della valpolicella classico,Roar 2011
1301676,Roar,2010,4.1,806,,amarone della valpolicella classico,Roar 2010
1238972,Roar,2009,4.0,264,,amarone della valpolicella classico,Roar 2009
1173266,Roar,2008,4.1,261,,amarone della valpolicella classico,Roar 2008
1176892,Roar,2007,4.0,77,,amarone della valpolicella classico,Roar 2007
1230386,Roar,2006,3.9,57,,amarone della valpolicella classico,Roar 2006
1235141,Roar,2005,4.0,26,,amarone della valpolicella classico,Roar 2005
1181677,Roar,2004,4.2,37,,amarone della valpolicella classico,Roar 2004
1254459,Roar,2003,4.1,29,,amarone della valpolicella classico,Roar 2003
1196821,Roar,2002,4.3,7,best_user_rated,amarone della valpolicella classico,Roar 2002
1237742,Roar,2001,4.1,18,,amarone della valpolicella classico,Roar 2001
1310044,Roar,2000,3.9,19,,amarone della valpolicella classico,Roar 2000
168235147,Monte Dall'Ora,2017,4.1,18,best_user_rated,alto,Monte Dall'Ora 2017
161040106,Monte Dall'Ora,2016,4.1,18,most_user_rated,alto,Monte Dall'Ora 2016
160265212,Monte Dall'Ora,2015,4.0,25,top_ranked,alto,Monte Dall'Ora 2015
168235147,Monte Dall'Ora,2017,4.1,18,best_user_rated,alto,Monte Dall'Ora 2017
161040106,Monte Dall'Ora,2016,4.1,18,most_user_rated,alto,Monte Dall'Ora 2016
160265212,Monte Dall'Ora,2015,4.0,25,top_ranked,alto,Monte Dall'Ora 2015
168235147,Monte Dall'Ora,2017,4.1,18,best_user_rated,alto,Monte Dall'Ora 2017
161040106,Monte Dall'Ora,2016,4.1,18,most_user_rated,alto,Monte Dall'Ora 2016
160265212,Monte Dall'Ora,2015,4.0,25,top_ranked,alto,Monte Dall'Ora 2015
168235147,Monte Dall'Ora,2017,4.1,18,best_user_rated,alto,Monte Dall'Ora 2017
161040106,Monte Dall'Ora,2016,4.1,18,most_user_rated,alto,Monte Dall'Ora 2016
160265212,Monte Dall'Ora,2015,4.0,25,top_ranked,alto,Monte Dall'Ora 2015
161326782,Nicolis,2019,4.3,10,,amarone della valpolicella classico,Nicolis 2019
151983897,Nicolis,2017,4.3,44,,amarone della valpolicella classico,Nicolis 2017
142958565,Nicolis,2016,4.3,46,,amarone della valpolicella classico,Nicolis 2016
145083715,Nicolis,2015,4.4,75,top_ranked,amarone della valpolicella classico,Nicolis 2015
