id,name_x,year,ratings_average,reviews_count,has_valid_ratings,type,amount
165053812,Yarra Yering Dry Red No. 1 2020,2020.0,4.1,19.0,True,,
160185572,Yarra Yering Dry Red No. 1 2019,2019.0,4.4,41.0,True,,
156509609,Yarra Yering Dry Red No. 1 2018,2018.0,4.3,76.0,True,,
150319059,Yarra Yering Dry Red No. 1 2017,2017.0,4.2,146.0,True,best_user_rated,102.99
144189442,Yarra Yering Dry Red No. 1 2016,2016.0,4.3,201.0,True,most_user_rated,
22365689,Yarra Yering Dry Red No. 1 2015,2015.0,4.3,129.0,True,,
44337924,Yarra Yering Dry Red No. 1 2014,2014.0,4.4,57.0,True,,
22861723,Yarra Yering Dry Red No. 1 2013,2013.0,4.3,87.0,True,wsa_winning,
4214627,Yarra Yering Dry Red No. 1 2012,2012.0,4.3,95.0,True,,
2605536,Yarra Yering Dry Red No. 1 2011,2011.0,4.2,169.0,True,,
5674499,Yarra Yering Dry Red No. 1 2010,2010.0,4.2,116.0,True,,
1928470,Yarra Yering Dry Red No. 1 2009,2009.0,4.2,63.0,True,,
1682664,Yarra Yering Dry Red No. 1 2008,2008.0,4.2,98.0,True,,
1443131,Yarra Yering Dry Red No. 1 2007,2007.0,4.2,31.0,True,,
1745240,Yarra Yering Dry Red No. 1 2006,2006.0,4.3,37.0,True,,
1690309,Yarra Yering Dry Red No. 1 2005,2005.0,4.3,49.0,True,,
1690312,Yarra Yering Dry Red No. 1 2004,2004.0,4.4,48.0,True,top_ranked,
1753334,Yarra Yering Dry Red No. 1 2003,2003.0,4.4,17.0,True,,
4120479,Yarra Yering Dry Red No. 1 2002,2002.0,4.2,8.0,True,,
1904864,Yarra Yering Dry Red No. 1 2001,2001.0,4.3,37.0,True,,
1834452,Yarra Yering Dry Red No. 1 1999,1999.0,4.4,21.0,True,,
2188715,Yarra Yering Dry Red No. 1 1998,1998.0,4.3,19.0,True,,
1767037,Yarra Yering Dry Red No. 1 1990,1990.0,4.5,15.0,True,,
161411878,Yann Durieux Night Cost 2018,2018.0,4.0,17.0,True,most_user_rated,
160821613,Yann Durieux Night Cost 2017,2017.0,4.2,32.0,True,best_user_rated,349.93
167877334,Yangarra Shiraz 2021,2021.0,3.9,20.0,True,,
164071788,Yangarra Shiraz 2020,2020.0,3.9,41.0,True,,
161092223,Yangarra Shiraz 2019,2019.0,3.8,65.0,True,,
156175763,Yangarra Shiraz 2018,2018.0,4.0,141.0,True,best_user_rated,
151759272,Yangarra Shiraz 2017,2017.0,3.9,128.0,True,,
141827833,Yangarra Shiraz 2016,2016.0,3.9,136.0,True,top_ranked,
26638977,Yangarra Shiraz 2015,2015.0,3.8,142.0,True,,
4320505,Yangarra Shiraz 2014,2014.0,3.8,202.0,True,,
4239125,Yangarra Shiraz 2013,2013.0,3.8,273.0,True,most_user_rated,
3703230,Yangarra Shiraz 2012,2012.0,3.8,152.0,True,,
2508036,Yangarra Shiraz 2011,2011.0,3.8,94.0,True,,
2253647,Yangarra Shiraz 2010,2010.0,3.9,81.0,True,,
2318653,Yangarra Shiraz 2009,2009.0,3.9,34.0,True,,
2503644,Yangarra Shiraz 2008,2008.0,3.8,42.0,True,,
2503647,Yangarra Shiraz 2007,2007.0,4.0,21.0,True,,
174772458,Yangarra King's Wood Shiraz 2021,2021.0,4.2,16.0,True,,
170265356,Yangarra King's Wood Shiraz 2020,2020.0,4.2,22.0,True,top_ranked,
161330440,Yangarra King's Wood Shiraz 2019,2019.0,4.1,30.0,True,,
161330441,Yangarra King's Wood Shiraz 2018,2018.0,4.3,39.0,True,most_user_rated,
160698883,Yangarra King's Wood Shiraz 2017,2017.0,4.4,12.0,True,best_user_rated,
162483833,Yangarra Ironheart Shiraz 2018,2018.0,4.0,18.0,True,,
155665309,Yangarra Ironheart Shiraz 2017,2017.0,4.5,42.0,True,best_user_rated,
160679625,Yangarra Ironheart Shiraz 2016,2016.0,4.2,18.0,True,,
142632323,Yangarra Ironheart Shiraz 2015,2015.0,4.3,13.0,True,,
20601428,Yangarra Ironheart Shiraz 2014,2014.0,4.4,15.0,True,,
13811340,Yangarra Ironheart Shiraz 2013,2013.0,4.3,28.0,True,most_user_rated,
3344186,Yangarra Ironheart Shiraz 2012,2012.0,4.4,27.0,True,top_ranked,
3162189,Yangarra Ironheart Shiraz 2010,2010.0,4.1,10.0,True,,
2220464,Yangarra Ironheart Shiraz 2007,2007.0,4.2,9.0,True,,
166170668,Yangarra High Sands Grenache 2019,2019.0,4.2,10.0,True,,
165958584,Yangarra High Sands Grenache 2018,2018.0,4.1,12.0,True,,
153404957,Yangarra High Sands Grenache 2017,2017.0,4.2,24.0,True,,
154590031,Yangarra High Sands Grenache 2016,2016.0,4.4,18.0,True,best_user_rated,
150909111,Yangarra High Sands Grenache 2015,2015.0,4.3,27.0,True,,
15194253,Yangarra High Sands Grenache 2014,2014.0,4.3,25.0,True,top_ranked,
45614856,Yangarra High Sands Grenache 2013,2013.0,4.0,26.0,True,most_user_rated,
6387847,Yangarra High Sands Grenache 2012,2012.0,4.0,6.0,True,,
1553500,Yangarra High Sands Grenache 2007,2007.0,4.1,16.0,True,,
1405480,Yangarra High Sands Grenache 2006,2006.0,4.4,16.0,True,,
159372440,Yalumba The Steeple Shiraz 2018,2018.0,4.3,11.0,True,,
159087869,Yalumba The Steeple Shiraz 2016,2016.0,4.3,13.0,True,top_ranked,
146354097,Yalumba The Steeple Shiraz 2015,2015.0,4.4,28.0,True,most_user_rated,
147339123,Yalumba The Steeple Shiraz 2014,2014.0,4.4,8.0,True,best_user_rated,
116302814,Yalumba The Steeple Shiraz 2012,2012.0,4.1,9.0,True,,
37957604,Yalumba The Steeple Shiraz 2011,2011.0,4.3,9.0,True,,
167073408,Yalumba The Signature Cabernet Sauvignon - Shiraz 2021,2021.0,4.1,16.0,True,,
160088882,Yalumba The Signature Cabernet Sauvignon - Shiraz 2019,2019.0,4.2,76.0,True,,
156288837,Yalumba The Signature Cabernet Sauvignon - Shiraz 2018,2018.0,4.2,162.0,True,,
151544317,Yalumba The Signature Cabernet Sauvignon - Shiraz 2017,2017.0,4.1,18.0,True,,
146346536,Yalumba The Signature Cabernet Sauvignon - Shiraz 2016,2016.0,4.2,303.0,True,,
21286522,Yalumba The Signature Cabernet Sauvignon - Shiraz 2015,2015.0,3.9,348.0,True,,
6384045,Yalumba The Signature Cabernet Sauvignon - Shiraz 2014,2014.0,3.9,299.0,True,,
2577674,Yalumba The Signature Cabernet Sauvignon - Shiraz 2013,2013.0,4.1,399.0,True,most_user_rated,
12114081,Yalumba The Signature Cabernet Sauvignon - Shiraz 2012,2012.0,4.2,323.0,True,wsa_winning,
2921077,Yalumba The Signature Cabernet Sauvignon - Shiraz 2011,2011.0,4.3,9.0,True,,
1474491,Yalumba The Signature Cabernet Sauvignon - Shiraz 2010,2010.0,4.2,161.0,True,,
2999043,Yalumba The Signature Cabernet Sauvignon - Shiraz 2009,2009.0,4.2,73.0,True,,
1234997,Yalumba The Signature Cabernet Sauvignon - Shiraz 2008,2008.0,4.2,119.0,True,,
1300048,Yalumba The Signature Cabernet Sauvignon - Shiraz 2006,2006.0,4.4,83.0,True,top_ranked,
1278662,Yalumba The Signature Cabernet Sauvignon - Shiraz 2005,2005.0,4.3,60.0,True,,
4662,Yalumba The Signature Cabernet Sauvignon - Shiraz 2004,2004.0,4.3,64.0,True,,
1246935,Yalumba The Signature Cabernet Sauvignon - Shiraz 2003,2003.0,4.3,26.0,True,,
1504488,Yalumba The Signature Cabernet Sauvignon - Shiraz 2002,2002.0,4.4,31.0,True,,
1743059,Yalumba The Signature Cabernet Sauvignon - Shiraz 2001,2001.0,4.3,24.0,True,,
2415780,Yalumba The Signature Cabernet Sauvignon - Shiraz 2000,2000.0,4.5,15.0,True,best_user_rated,
1338510,Yalumba The Signature Cabernet Sauvignon - Shiraz 1999,1999.0,4.3,39.0,True,,
2718030,Yalumba The Signature Cabernet Sauvignon - Shiraz 1998,1998.0,4.4,25.0,True,,
2387431,Yalumba The Signature Cabernet Sauvignon - Shiraz 1997,1997.0,4.3,7.0,True,,
1426396,Yalumba The Signature Cabernet Sauvignon - Shiraz 1996,1996.0,4.3,25.0,True,,
62554,Yalumba The Signature Cabernet Sauvignon - Shiraz 1995,1995.0,4.0,14.0,True,,
152326109,Yalumba The Octavius Old Vine Shiraz 2017,2017.0,4.4,27.0,True,,
148500310,Yalumba The Octavius Old Vine Shiraz 2016,2016.0,4.4,80.0,True,most_user_rated,
16307139,Yalumba The Octavius Old Vine Shiraz 2015,2015.0,4.4,94.0,True,critic_favorite,
13160921,Yalumba The Octavius Old Vine Shiraz 2014,2014.0,4.1,50.0,True,,
16985365,Yalumba The Octavius Old Vine Shiraz 2013,2013.0,4.2,60.0,True,,
6718111,Yalumba The Octavius Old Vine Shiraz 2012,2012.0,4.5,50.0,True,wsa_winning,
2569349,Yalumba The Octavius Old Vine Shiraz 2010,2010.0,4.5,76.0,True,,
2753809,Yalumba The Octavius Old Vine Shiraz 2009,2009.0,4.5,49.0,True,,
1882681,Yalumba The Octavius Old Vine Shiraz 2008,2008.0,4.4,99.0,True,,
1885877,Yalumba The Octavius Old Vine Shiraz 2006,2006.0,4.3,72.0,True,,
2164801,Yalumba The Octavius Old Vine Shiraz 2005,2005.0,4.6,53.0,True,best_user_rated,
2298707,Yalumba The Octavius Old Vine Shiraz 2004,2004.0,4.6,84.0,True,top_ranked,
1821744,Yalumba The Octavius Old Vine Shiraz 2003,2003.0,4.2,15.0,True,,
3815512,Yalumba The Octavius Old Vine Shiraz 2002,2002.0,4.3,34.0,True,,
2007734,Yalumba The Octavius Old Vine Shiraz 2001,2001.0,4.3,64.0,True,,
3200737,Yalumba The Octavius Old Vine Shiraz 2000,2000.0,4.2,14.0,True,,
2330282,Yalumba The Octavius Old Vine Shiraz 1999,1999.0,4.3,25.0,True,,
2677500,Yalumba The Octavius Old Vine Shiraz 1998,1998.0,4.5,28.0,True,,
3638388,Yalumba The Octavius Old Vine Shiraz 1997,1997.0,4.4,17.0,True,,
3277566,Yalumba The Octavius Old Vine Shiraz 1995,1995.0,4.3,15.0,True,,
158915322,Yalumba The Caley Cabernet - Shiraz 2018,2018.0,4.5,24.0,True,,
158594774,Yalumba The Caley Cabernet - Shiraz 2016,2016.0,4.6,25.0,True,top_ranked,
152961501,Yalumba The Caley Cabernet - Shiraz 2015,2015.0,4.5,19.0,True,,
152961504,Yalumba The Caley Cabernet - Shiraz 2014,2014.0,4.5,22.0,True,most_user_rated,
154526313,Yalumba The Caley Cabernet - Shiraz 2013,2013.0,4.5,16.0,True,,
152928138,Yalumba The Caley Cabernet - Shiraz 2012,2012.0,4.6,44.0,True,best_user_rated,
169208447,Xavier Gérard Côte-Rôtie 2020,2020.0,4.2,24.0,True,,
167256399,Xavier Gérard Côte-Rôtie 2019,2019.0,4.2,61.0,True,,
156614067,Xavier Gérard Côte-Rôtie 2018,2018.0,4.3,79.0,True,most_user_rated,
152980862,Xavier Gérard Côte-Rôtie 2017,2017.0,4.3,64.0,True,top_ranked,
150855030,Xavier Gérard Côte-Rôtie 2016,2016.0,4.1,32.0,True,,
86318987,Xavier Gérard Côte-Rôtie 2015,2015.0,4.1,28.0,True,,
75090755,Xavier Gérard Côte-Rôtie 2014,2014.0,4.2,37.0,True,,
18726048,Xavier Gérard Côte-Rôtie 2013,2013.0,4.1,49.0,True,,
3922958,Xavier Gérard Côte-Rôtie 2011,2011.0,4.3,15.0,True,best_user_rated,
2127807,Xavier Gérard Côte-Rôtie 2010,2010.0,3.7,13.0,True,,
1548392,Xavier Gérard Côte-Rôtie 2009,2009.0,3.8,4.0,True,,
170494322,Woodward Canyon Old Vines Cabernet Sauvignon 2020,2020.0,4.4,11.0,True,,
169735331,Woodward Canyon Old Vines Cabernet Sauvignon 2019,2019.0,4.6,14.0,True,best_user_rated,
156960799,Woodward Canyon Old Vines Cabernet Sauvignon 2018,2018.0,4.5,30.0,True,top_ranked,
152236889,Woodward Canyon Old Vines Cabernet Sauvignon 2017,2017.0,4.5,21.0,True,,
151033557,Woodward Canyon Old Vines Cabernet Sauvignon 2016,2016.0,4.4,21.0,True,,
141655361,Woodward Canyon Old Vines Cabernet Sauvignon 2015,2015.0,4.3,14.0,True,,
6183947,Woodward Canyon Old Vines Cabernet Sauvignon 2014,2014.0,4.4,23.0,True,,
4568463,Woodward Canyon Old Vines Cabernet Sauvignon 2013,2013.0,4.4,50.0,True,most_user_rated,174.52
6183951,Woodward Canyon Old Vines Cabernet Sauvignon 2012,2012.0,4.2,21.0,True,,
2067129,Woodward Canyon Old Vines Cabernet Sauvignon 2011,2011.0,4.3,32.0,True,,
1284636,Woodward Canyon Old Vines Cabernet Sauvignon 2009,2009.0,4.1,16.0,True,,
156943325,Wolf's Head Cabernet Sauvignon 2018,2018.0,4.3,4.0,True,,
152485553,Wolf's Head Cabernet Sauvignon 2017,2017.0,4.4,19.0,True,best_user_rated,
147280276,Wolf's Head Cabernet Sauvignon 2016,2016.0,4.2,7.0,True,,
143022861,Wolf's Head Cabernet Sauvignon 2015,2015.0,4.2,74.0,True,most_user_rated,
148843896,Wolf's Head Cabernet Sauvignon 2014,2014.0,4.3,65.0,True,,
146602330,Wolf's Head Cabernet Sauvignon 2013,2013.0,4.2,13.0,True,,
143243104,Wolf's Head Cabernet Sauvignon 2012,2012.0,4.4,21.0,True,top_ranked,
171316434,Wine & Soul Douro Quinta da Manoella VV Tinto 2021,2021.0,4.3,10.0,True,,
162874733,Wine & Soul Douro Quinta da Manoella VV Tinto 2020,2020.0,4.4,21.0,True,,
161768560,Wine & Soul Douro Quinta da Manoella VV Tinto 2019,2019.0,4.5,42.0,True,,
156807856,Wine & Soul Douro Quinta da Manoella VV Tinto 2018,2018.0,4.6,38.0,True,best_user_rated,
152244513,Wine & Soul Douro Quinta da Manoella VV Tinto 2017,2017.0,4.5,63.0,True,top_ranked,
142014161,Wine & Soul Douro Quinta da Manoella VV Tinto 2016,2016.0,4.4,65.0,True,,
20317540,Wine & Soul Douro Quinta da Manoella VV Tinto 2015,2015.0,4.3,59.0,True,,
4264047,Wine & Soul Douro Quinta da Manoella VV Tinto 2014,2014.0,4.4,92.0,True,,
4264050,Wine & Soul Douro Quinta da Manoella VV Tinto 2013,2013.0,4.3,108.0,True,,
3483846,Wine & Soul Douro Quinta da Manoella VV Tinto 2012,2012.0,4.4,144.0,True,wsa_winning,
3199900,Wine & Soul Douro Quinta da Manoella VV Tinto 2011,2011.0,4.2,126.0,True,,
1871121,Wine & Soul Douro Quinta da Manoella VV Tinto 2010,2010.0,4.0,117.0,True,most_user_rated,
2360222,Wine & Soul Douro Quinta da Manoella VV Tinto 2009,2009.0,4.4,35.0,True,,
167306957,Wine & Soul Douro Pintas Tinto 2021,2021.0,4.4,31.0,True,,
163375157,Wine & Soul Douro Pintas Tinto 2020,2020.0,4.5,53.0,True,,
163375158,Wine & Soul Douro Pintas Tinto 2019,2019.0,4.6,80.0,True,best_user_rated,
156172896,Wine & Soul Douro Pintas Tinto 2018,2018.0,4.6,61.0,True,,
150382818,Wine & Soul Douro Pintas Tinto 2017,2017.0,4.6,100.0,True,top_ranked,167.99
91758908,Wine & Soul Douro Pintas Tinto 2016,2016.0,4.6,81.0,True,critic_favorite,
14480064,Wine & Soul Douro Pintas Tinto 2015,2015.0,4.5,82.0,True,,
4303535,Wine & Soul Douro Pintas Tinto 2014,2014.0,4.4,72.0,True,,
4224852,Wine & Soul Douro Pintas Tinto 2013,2013.0,4.5,142.0,True,,
3361625,Wine & Soul Douro Pintas Tinto 2012,2012.0,4.4,196.0,True,most_user_rated,
2536575,Wine & Soul Douro Pintas Tinto 2011,2011.0,4.4,199.0,True,,
1538990,Wine & Soul Douro Pintas Tinto 2010,2010.0,4.4,145.0,True,wsa_winning,
1416638,Wine & Soul Douro Pintas Tinto 2009,2009.0,4.3,100.0,True,,
1431679,Wine & Soul Douro Pintas Tinto 2008,2008.0,4.4,49.0,True,,
1400308,Wine & Soul Douro Pintas Tinto 2007,2007.0,4.4,50.0,True,,
1976929,Wine & Soul Douro Pintas Tinto 2006,2006.0,4.5,17.0,True,,
1586579,Wine & Soul Douro Pintas Tinto 2005,2005.0,4.3,27.0,True,,
1653499,Wine & Soul Douro Pintas Tinto 2004,2004.0,4.5,28.0,True,,
1650148,Wine & Soul Douro Pintas Tinto 2003,2003.0,4.3,22.0,True,,
1650154,Wine & Soul Douro Pintas Tinto 2002,2002.0,4.4,21.0,True,,
1653509,Wine & Soul Douro Pintas Tinto 2001,2001.0,4.5,19.0,True,,
167558148,Williams Selyem Westside Road Neighbors Pinot Noir 2021,2021.0,4.5,27.0,True,,
163200934,Williams Selyem Westside Road Neighbors Pinot Noir 2020,2020.0,4.6,53.0,True,top_listed,267.39
160096016,Williams Selyem Westside Road Neighbors Pinot Noir 2019,2019.0,4.6,109.0,True,,
157672017,Williams Selyem Westside Road Neighbors Pinot Noir 2018,2018.0,4.7,113.0,True,top_ranked,267.39
156456835,Williams Selyem Westside Road Neighbors Pinot Noir 2017,2017.0,4.6,117.0,True,,
112578854,Williams Selyem Westside Road Neighbors Pinot Noir 2016,2016.0,4.5,116.0,True,,
18428476,Williams Selyem Westside Road Neighbors Pinot Noir 2015,2015.0,4.6,114.0,True,,
13725890,Williams Selyem Westside Road Neighbors Pinot Noir 2014,2014.0,4.6,154.0,True,wsa_winning,
5985576,Williams Selyem Westside Road Neighbors Pinot Noir 2013,2013.0,4.6,141.0,True,most_user_rated,
5235011,Williams Selyem Westside Road Neighbors Pinot Noir 2012,2012.0,4.5,133.0,True,,
5192428,Williams Selyem Westside Road Neighbors Pinot Noir 2011,2011.0,4.5,94.0,True,,
5350742,Williams Selyem Westside Road Neighbors Pinot Noir 2010,2010.0,4.5,58.0,True,,
5193648,Williams Selyem Westside Road Neighbors Pinot Noir 2009,2009.0,4.6,55.0,True,,
5157886,Williams Selyem Westside Road Neighbors Pinot Noir 2008,2008.0,4.5,38.0,True,oldest_available,267.39
5221740,Williams Selyem Westside Road Neighbors Pinot Noir 2007,2007.0,4.6,34.0,True,,
5157934,Williams Selyem Westside Road Neighbors Pinot Noir 2006,2006.0,4.7,19.0,True,best_user_rated,
5235372,Williams Selyem Westside Road Neighbors Pinot Noir 2005,2005.0,4.4,16.0,True,,
5157864,Williams Selyem Westside Road Neighbors Pinot Noir 2004,2004.0,4.1,18.0,True,,
163558734,Williams Selyem Weir Vineyard Pinot Noir 2020,2020.0,4.5,14.0,True,,
162159240,Williams Selyem Weir Vineyard Pinot Noir 2019,2019.0,4.5,40.0,True,,
156396102,Williams Selyem Weir Vineyard Pinot Noir 2018,2018.0,4.6,34.0,True,top_ranked,
155459972,Williams Selyem Weir Vineyard Pinot Noir 2017,2017.0,4.7,37.0,True,best_user_rated,
146939842,Williams Selyem Weir Vineyard Pinot Noir 2016,2016.0,4.5,37.0,True,,
152510596,Williams Selyem Weir Vineyard Pinot Noir 2015,2015.0,4.6,45.0,True,,
142552831,Williams Selyem Weir Vineyard Pinot Noir 2014,2014.0,4.5,41.0,True,,
137955751,Williams Selyem Weir Vineyard Pinot Noir 2013,2013.0,4.5,53.0,True,most_user_rated,
137955992,Williams Selyem Weir Vineyard Pinot Noir 2012,2012.0,4.6,11.0,True,,
137956158,Williams Selyem Weir Vineyard Pinot Noir 2011,2011.0,4.5,13.0,True,,
167364066,Williams Selyem Vista Verde Vineyard Pinot Noir 2021,2021.0,4.4,14.0,True,,
165111493,Williams Selyem Vista Verde Vineyard Pinot Noir 2020,2020.0,4.5,29.0,True,,
164315990,Williams Selyem Vista Verde Vineyard Pinot Noir 2019,2019.0,4.4,26.0,True,,
158244564,Williams Selyem Vista Verde Vineyard Pinot Noir 2018,2018.0,4.3,28.0,True,,
158244558,Williams Selyem Vista Verde Vineyard Pinot Noir 2017,2017.0,4.5,29.0,True,,
146939831,Williams Selyem Vista Verde Vineyard Pinot Noir 2016,2016.0,4.4,34.0,True,,
152510688,Williams Selyem Vista Verde Vineyard Pinot Noir 2015,2015.0,4.4,39.0,True,most_user_rated,
145691620,Williams Selyem Vista Verde Vineyard Pinot Noir 2014,2014.0,4.4,35.0,True,,
143814410,Williams Selyem Vista Verde Vineyard Pinot Noir 2013,2013.0,4.5,46.0,True,top_ranked,
143814409,Williams Selyem Vista Verde Vineyard Pinot Noir 2012,2012.0,4.6,16.0,True,best_user_rated,
143814408,Williams Selyem Vista Verde Vineyard Pinot Noir 2011,2011.0,4.4,8.0,True,,
164071204,Williams Selyem Terra de Promissio Vineyard Pinot Noir 2019,2019.0,4.6,20.0,True,best_user_rated,
156584490,Williams Selyem Terra de Promissio Vineyard Pinot Noir 2018,2018.0,4.6,31.0,True,most_user_rated,
159710573,Williams Selyem Terra de Promissio Vineyard Pinot Noir 2017,2017.0,4.6,26.0,True,top_ranked,
152417444,Williams Selyem Terra de Promissio Vineyard Pinot Noir 2016,2016.0,4.3,32.0,True,,
148619011,Williams Selyem Terra de Promissio Vineyard Pinot Noir 2015,2015.0,4.4,15.0,True,,
108736976,Williams Selyem Terra de Promissio Vineyard Pinot Noir 2014,2014.0,4.5,28.0,True,,
20039052,Williams Selyem Terra de Promissio Vineyard Pinot Noir 2013,2013.0,4.5,31.0,True,,
18100185,Williams Selyem Terra de Promissio Vineyard Pinot Noir 2012,2012.0,4.4,13.0,True,,
18343619,Williams Selyem Terra de Promissio Vineyard Pinot Noir 2011,2011.0,4.5,11.0,True,,
168032741,Williams Selyem Sonoma Coast Pinot Noir 2021,2021.0,4.5,48.0,True,top_listed,
164115214,Williams Selyem Sonoma Coast Pinot Noir 2019,2019.0,4.5,84.0,True,,
156528800,Williams Selyem Sonoma Coast Pinot Noir 2018,2018.0,4.6,76.0,True,best_user_rated,
152160123,Williams Selyem Sonoma Coast Pinot Noir 2017,2017.0,4.5,76.0,True,,
142188161,Williams Selyem Sonoma Coast Pinot Noir 2016,2016.0,4.4,69.0,True,,
28068005,Williams Selyem Sonoma Coast Pinot Noir 2015,2015.0,4.4,59.0,True,,
5692679,Williams Selyem Sonoma Coast Pinot Noir 2014,2014.0,4.5,95.0,True,most_user_rated,
4143756,Williams Selyem Sonoma Coast Pinot Noir 2013,2013.0,4.4,92.0,True,,
4218411,Williams Selyem Sonoma Coast Pinot Noir 2012,2012.0,4.5,102.0,True,top_ranked,
4109780,Williams Selyem Sonoma Coast Pinot Noir 2011,2011.0,4.5,96.0,True,wsa_winning,
4109784,Williams Selyem Sonoma Coast Pinot Noir 2010,2010.0,4.3,46.0,True,,
4107603,Williams Selyem Sonoma Coast Pinot Noir 2009,2009.0,4.3,33.0,True,,
4119734,Williams Selyem Sonoma Coast Pinot Noir 2008,2008.0,4.4,37.0,True,,
4143799,Williams Selyem Sonoma Coast Pinot Noir 2007,2007.0,4.3,19.0,True,,
4119738,Williams Selyem Sonoma Coast Pinot Noir 2006,2006.0,4.4,17.0,True,,
4111466,Williams Selyem Sonoma Coast Pinot Noir 2005,2005.0,4.5,10.0,True,,
4286628,Williams Selyem Sonoma Coast Pinot Noir 2004,2004.0,4.4,8.0,True,,
172399909,Williams Selyem Russian River Valley Pinot Noir 2022,2022.0,4.3,20.0,True,top_listed,
167443717,Williams Selyem Russian River Valley Pinot Noir 2021,2021.0,4.4,87.0,True,,
166261914,Williams Selyem Russian River Valley Pinot Noir 2020,2020.0,4.5,84.0,True,latest_available,216.93
159634571,Williams Selyem Russian River Valley Pinot Noir 2019,2019.0,4.6,139.0,True,best_user_rated,216.99
156278909,Williams Selyem Russian River Valley Pinot Noir 2018,2018.0,4.6,170.0,True,top_ranked,
151863855,Williams Selyem Russian River Valley Pinot Noir 2017,2017.0,4.5,185.0,True,,
109591027,Williams Selyem Russian River Valley Pinot Noir 2016,2016.0,4.6,168.0,True,,
14665984,Williams Selyem Russian River Valley Pinot Noir 2015,2015.0,4.5,148.0,True,wsa_winning,
18241783,Williams Selyem Russian River Valley Pinot Noir 2014,2014.0,4.5,186.0,True,,
3932441,Williams Selyem Russian River Valley Pinot Noir 2013,2013.0,4.5,223.0,True,most_user_rated,
2674823,Williams Selyem Russian River Valley Pinot Noir 2012,2012.0,4.5,210.0,True,oldest_available,216.99
2148123,Williams Selyem Russian River Valley Pinot Noir 2011,2011.0,4.4,167.0,True,,
2212752,Williams Selyem Russian River Valley Pinot Noir 2010,2010.0,4.4,119.0,True,,
2208701,Williams Selyem Russian River Valley Pinot Noir 2009,2009.0,4.5,87.0,True,,
2126965,Williams Selyem Russian River Valley Pinot Noir 2008,2008.0,4.3,64.0,True,,
2134098,Williams Selyem Russian River Valley Pinot Noir 2007,2007.0,4.4,50.0,True,,
2443068,Williams Selyem Russian River Valley Pinot Noir 2006,2006.0,4.4,37.0,True,,
2207298,Williams Selyem Russian River Valley Pinot Noir 2005,2005.0,4.4,25.0,True,,
2147833,Williams Selyem Russian River Valley Pinot Noir 2004,2004.0,4.5,27.0,True,,
2722740,Williams Selyem Russian River Valley Pinot Noir 2003,2003.0,4.4,14.0,True,,
2797045,Williams Selyem Russian River Valley Pinot Noir 2002,2002.0,4.3,11.0,True,,
2577473,Williams Selyem Russian River Valley Pinot Noir 2001,2001.0,4.2,12.0,True,,
2522130,Williams Selyem Russian River Valley Pinot Noir 2000,2000.0,4.4,16.0,True,,
156456768,Williams Selyem Precious Mountain Vineyard Pinot Noir 2017,2017.0,4.7,13.0,True,most_user_rated,265.99
22458120,Williams Selyem Precious Mountain Vineyard Pinot Noir 2013,2013.0,4.4,13.0,True,top_ranked,
8552097,Williams Selyem Precious Mountain Vineyard Pinot Noir 2010,2010.0,4.8,14.0,True,best_user_rated,
162908426,Williams Selyem Papera Vineyard Zinfandel 2020,2020.0,4.4,13.0,True,,
